1617280920,0.062843,0.0622,0.062739,0.062331,1849,15113538.39,944399.4462
1617280980,0.062648,0.062,0.062332000000000005,0.062575,1959,18638457.89,1161814.9740000002
1617281040,0.062851,0.062407000000000004,0.0626,0.062723,2234,18374625.19,1151828.745
1617281100,0.063278,0.062611,0.062704,0.062983,2192,21026733.23,1323912.249
1617281160,0.063011,0.062336,0.062979,0.062753,1521,12309482.06,772369.7724
1617281220,0.063318,0.062484000000000005,0.062752,0.063314,2035,21517355.7,1354022.823
1617281520,0.063235,0.062451,0.063188,0.06262000000000001,1574,14999189.71,941781.1738
1617281700,0.06278099999999999,0.062209,0.062538,0.062678,1390,17825899.56,1115757.509
1617281820,0.063071,0.062565,0.062823,0.063071,1398,12015064.77,754670.2565
1617281880,0.063046,0.062483000000000004,0.063038,0.062847,1978,18303681.9,1148800.65
1617282000,0.063387,0.062551,0.062572,0.062967,1713,14414457.6,907943.3501
1617282120,0.06360700000000001,0.06324400000000001,0.06341000000000001,0.063263,1422,14977395.7,950459.5277
1617282180,0.063652,0.06287999999999999,0.06324400000000001,0.063488,1758,16449372.26,1041785.291
1617282240,0.06368,0.063052,0.06351,0.063185,1531,14569353.52,922760.2228
1617282300,0.06367,0.06302999999999999,0.06321900000000001,0.0636,1276,14292921.85,907017.561
1617282360,0.064093,0.06352999999999999,0.06361699999999999,0.063958,1525,11541756.45,736309.959
1617282420,0.064368,0.063804,0.063949,0.06386599999999999,1717,14695406.48,941594.9256
1617282480,0.064,0.06341799999999999,0.063908,0.063683,1363,11486678.01,731956.6234
1617282540,0.064105,0.06351799999999999,0.063693,0.063832,1282,12204677.69,778623.2471
1617282660,0.064291,0.063525,0.064072,0.063575,1217,11731555.87,749920.645
1617282720,0.063901,0.06342300000000001,0.063545,0.063856,1029,12768530.66,814079.2084
1617283320,0.063225,0.062407000000000004,0.063066,0.06269,1369,12808475.24,805257.2685
1617283500,0.06277999999999999,0.061595000000000004,0.062416,0.062065999999999996,3111,29359711.96,1823297.5180000002
1617283680,0.061924,0.061262,0.061734000000000004,0.061722000000000006,2066,17493020.22,1078375.088
1617283740,0.061725,0.061211,0.061706,0.061399,1907,21934645.36,1347832.7040000001
1617283800,0.061888,0.061399,0.061454999999999996,0.061569000000000006,1556,15823471.99,976481.3378
1617283860,0.06244299999999999,0.06157000000000001,0.06157000000000001,0.061864999999999996,1731,15748203.76,977396.3639
1617284100,0.06195,0.061279999999999994,0.061487,0.061279999999999994,1496,16062173.52,988919.7535
1617284160,0.06189,0.061,0.061364999999999996,0.061779999999999995,1682,15086761.08,926714.8834
1617284340,0.06205,0.061440999999999996,0.061628999999999996,0.061796000000000004,1496,21080038.89,1303479.467
1617284760,0.062266999999999996,0.061583000000000006,0.061958000000000006,0.06217999999999999,1323,13428970.94,832595.6394
1617285420,0.061263,0.0605,0.061227,0.06095,2289,23087537.99,1406396.9530000002
1617285840,0.06093,0.060202,0.060584000000000006,0.06043099999999999,2147,22683579.05,1372304.445
